language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence,random_accuracy,random_f1,random_coherence,majority_accuracy,majority_f1,majority_coherence
tr,morph_gen_en,aya-23-35b,morph-gen,True,5,1,0.8733333333333333,0.8733333333333333,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,5,2,0.3466666666666667,0.54,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,5,3,0.1,0.22,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,5,4,0.03333333333333333,0.06,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,5,5,0.0,0.006666666666666667,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,5,6,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,5,7,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,3,1,0.6633333333333333,0.0,0.5733333333333334,0.3933333333333333,0.5,0.4111111111111111,0.23333333333333334,0.5,0.3333333333333333,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,3,2,0.7558528428093646,0.0,0.6911111111111111,0.56,0.451505016722408,0.36,0.17333333333333334,0.4983277591973244,0.3311111111111111,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,3,3,0.851006711409396,0.0,0.7797169312169312,0.4266666666666667,0.5073825503355704,0.43185714285714283,0.04,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,3,4,0.8106666666666666,0.0,0.7551375661375661,0.3466666666666667,0.476,0.40504761904761905,0.013333333333333334,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,3,5,0.8093333333333333,0.0,0.7721084656084656,0.41333333333333333,0.5106666666666667,0.4314550264550264,0.03333333333333333,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,3,6,0.7826666666666666,0.0,0.7260740740740741,0.36,0.5186666666666667,0.4438862433862434,0.04,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,3,7,0.7946308724832215,0.0,0.6795541706615532,0.30201342281879195,0.487248322147651,0.4194231383828699,0.03355704697986577,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,1,1,0.7733333333333333,0.0,0.7044444444444444,0.5666666666666667,0.5133333333333333,0.4222222222222222,0.24,0.5,0.3333333333333333,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,1,2,0.8695652173913043,0.0,0.8266666666666667,0.74,0.4916387959866221,0.4066666666666667,0.23333333333333334,0.4983277591973244,0.3311111111111111,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,1,3,0.8523489932885906,0.0,0.8279656084656084,0.46,0.49530201342281877,0.4145,0.04,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,1,4,0.6653333333333333,0.0,0.6487777777777778,0.19333333333333333,0.5133333333333333,0.4369232804232804,0.03333333333333333,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,1,5,0.652,0.0,0.633968253968254,0.16,0.5253333333333333,0.45434656084656083,0.05333333333333334,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,1,6,0.6293333333333333,0.0,0.6111269841269841,0.19333333333333333,0.48133333333333334,0.40046031746031746,0.02,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,1,7,0.6469798657718121,0.0,0.6275514008735485,0.24161073825503357,0.47516778523489933,0.41529242569511027,0.03355704697986577,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,1,1,0.6766666666666666,0.0,0.6022222222222222,0.4533333333333333,0.5,0.4022222222222222,0.20666666666666667,0.5,0.3333333333333333,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,1,2,0.7725752508361204,0.0,0.7111111111111111,0.5866666666666667,0.46153846153846156,0.37555555555555553,0.20666666666666667,0.4983277591973244,0.3311111111111111,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,1,3,0.763758389261745,0.0,0.7281428571428571,0.2866666666666667,0.5033557046979866,0.4336984126984127,0.03333333333333333,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,1,4,0.612,0.0,0.5920820105820106,0.14666666666666667,0.49733333333333335,0.40848412698412695,0.02666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,1,5,0.676,0.0,0.6541613756613757,0.20666666666666667,0.49866666666666665,0.41837301587301584,0.03333333333333333,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,1,6,0.6386666666666667,0.0,0.6151904761904762,0.17333333333333334,0.4786666666666667,0.40689682539682537,0.02,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,True,1,7,0.6604026845637584,0.0,0.622499201022691,0.20134228187919462,0.5114093959731544,0.4372909342708,0.06040268456375839,0.8,0.4444444444444444,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,1,1,0.6933333333333334,0.6933333333333334,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,1,2,0.20666666666666667,0.3333333333333333,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,1,3,0.06,0.12666666666666668,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,1,4,0.03333333333333333,0.05333333333333334,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,1,5,0.013333333333333334,0.013333333333333334,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,1,6,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,1,7,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,1,1,0.7266666666666667,0.7266666666666667,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,1,2,0.35333333333333333,0.4,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,1,3,0.07333333333333333,0.1,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,1,4,0.04,0.06666666666666667,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,1,5,0.02,0.02,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,1,6,0.0,0.0,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,1,7,0.006711409395973154,0.006711409395973154,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,5,1,0.76,0.76,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,5,2,0.46,0.5466666666666666,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,5,3,0.14666666666666667,0.17333333333333334,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,5,4,0.05333333333333334,0.06,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,5,5,0.013333333333333334,0.013333333333333334,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,5,6,0.02,0.02,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,5,7,0.013422818791946308,0.013422818791946308,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,3,1,0.7333333333333333,0.7333333333333333,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,3,2,0.43333333333333335,0.48,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,3,3,0.12,0.14666666666666667,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,3,4,0.05333333333333334,0.06,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,3,5,0.013333333333333334,0.013333333333333334,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,3,6,0.013333333333333334,0.013333333333333334,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,False,3,7,0.020134228187919462,0.020134228187919462,0,0,0.0,0,0,0.0,0,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,5,1,0.82,0.0,0.7733333333333333,0.68,0.47,0.3933333333333333,0.24,0.5,0.3333333333333333,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,5,2,0.903010033444816,0.0,0.8711111111111111,0.8066666666666666,0.46153846153846156,0.37333333333333335,0.2,0.4983277591973244,0.3311111111111111,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,5,3,0.8832214765100671,0.0,0.8539232804232804,0.5466666666666666,0.4899328859060403,0.4218941798941799,0.04,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,5,4,0.8426666666666667,0.0,0.8208412698412698,0.4666666666666667,0.49866666666666665,0.4201084656084656,0.04,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,5,5,0.8453333333333334,0.0,0.8191243386243386,0.49333333333333335,0.48933333333333334,0.4134206349206349,0.02666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,5,6,0.832,0.0,0.8006666666666666,0.4533333333333333,0.5213333333333333,0.44097354497354496,0.03333333333333333,0.8,0.4444444444444444,0
tr,morph_disc_en,aya-23-35b,morph-disc,False,5,7,0.8067114093959732,0.0,0.773375412804943,0.42953020134228187,0.5006711409395973,0.4311254927026739,0.026845637583892617,0.8,0.4444444444444444,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,3,1,0.84,0.84,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,3,2,0.29333333333333333,0.48,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,aya-23-35b,morph-gen,True,3,3,0.06666666666666667,0.15333333333333332,0,0,0.0,0,0,0.0,0,0
